"","hscore","VocabularyLength","Organization","VocabularyFrequency","Interactivity","SentenceLength","SentenceStructure","SentenceComplexity","GrammarUsage","Narrativity","Contextualization","Conventionality","Mechanics","Dialogue","Cohesion","Concreteness","StanceTaking"
"71",-1.59419445530843e-15,-6.67737181082595e-06,-6.36966879358417e-07,7.13908030395618e-06,-2.84449404539907e-06,-3.46221141723421e-08,-1.17249869706063e-15,2.5037328403082e-16,8.87930255151684e-16,0.000145517063198768,-4.92877100795282e-05,-2.51195330716794e-10,-2.2535699662578e-15,4.25729663161858e-16,-4.54247771128317e-16,-1.64555278459991e-16,2.4423984752182e-09
"72",7.02670315971977e-16,4.00920796856711e-06,3.82445781966113e-07,-4.2864256263796e-06,1.7078827592488e-06,2.07877082214938e-08,8.5588570528021e-17,-1.78559257921138e-16,-2.57065132379238e-17,-8.73709276821886e-05,2.95931821213012e-05,1.50823704018624e-10,1.40842086311334e-15,-1.21557729907658e-16,-1.15889790527471e-15,1.28327280171671e-16,-1.46645888348586e-09
"73",-1.24212764494914e-15,-2.22123081981537e-06,-2.11887328524955e-07,2.37481836365205e-06,-9.46222258935893e-07,-1.15170620627626e-08,-8.68598339428667e-16,-1.31781060287108e-15,-1.34517674215358e-15,4.84063183437281e-05,-1.63955795431551e-05,-8.35615560698686e-11,-3.90857943571899e-16,6.06366629621094e-16,3.30830412370256e-16,9.08444523455903e-16,8.12466000545695e-10
"74",2.71547359190632e-16,-1.69642793950601e-05,-1.61825407709756e-06,1.81372786128573e-05,-7.22661446805698e-06,-8.79596397987084e-08,-1.41278513135589e-16,-9.27395762101297e-16,-6.75587849495015e-16,0.000369695171612638,-0.000125218500396838,-6.38185378562217e-10,-1.21992593449962e-15,4.43567752354394e-16,-1.61065445791493e-16,9.41091979720352e-17,6.20506898726838e-09
"75",-2.76634572041662e-15,6.89878183645025e-06,6.58087595249599e-07,-7.37579978293719e-06,2.93881252036216e-06,3.57701231757438e-08,-8.48158413136791e-16,7.80288038759112e-16,-1.59093276635679e-15,-0.000150342155759257,5.09220047650245e-05,2.59526631673885e-10,-1.03592468802344e-16,-1.42858082727929e-15,3.19976791073805e-16,-8.51990657128419e-16,-2.52338596918177e-09
"76",-0.100048570848839,-0.0165878411363315,-0.0390892522550523,0.126885314915668,0.132693324519584,0.139731365810767,0.082236433727112,-0.0306817832815397,0.0226429856054021,-0.130790069497354,-0.17958370154474,0.0674724687594597,0.0663387134859907,-0.00147590701100481,0.0341304873608844,-0.33802811969218,0.626846997502127
"77",1.10949275833215e-15,-1.17723415318699e-05,-1.12298549581768e-06,1.2586342941283e-05,-5.0149005267585e-06,-6.10394880022594e-08,-1.61911066057738e-15,-8.12432111943647e-16,-4.37814642271187e-16,0.000256549525088121,-8.68952295726063e-05,-4.42864291679735e-10,-9.84358037399782e-16,-2.14402741629207e-16,-4.74201404575989e-16,-1.00449959184345e-15,4.30599877124466e-09
"78",1.65644315452103e-15,5.08719207736273e-05,4.85276688233585e-06,-5.43894720883061e-05,2.16709327996556e-05,2.63770459165086e-07,-6.37075106176835e-16,1.1870601955398e-15,-1.05583737632506e-16,-0.00110862967078156,0.0003755011034261,1.91376309982917e-09,-8.42113979813258e-17,-1.20732154142837e-15,-2.91771435243072e-16,-1.21438130527959e-15,-1.86075509372094e-08
"79",-5.23751275578163e-16,1.00906427739682e-05,9.62565131177593e-07,-1.07883627194006e-05,4.29851356250424e-06,5.23198931346134e-08,-1.15890525059818e-15,-5.59729848840346e-16,-7.8710455671233e-16,-0.000219900994620058,7.44821001107116e-05,3.79601870939863e-10,4.16191405677147e-18,5.23155312791402e-16,5.00429674494246e-17,9.5028733249758e-17,-3.69087954835352e-09
"80",-1.6002511659438e-15,-1.75515436253551e-05,-1.67427430131595e-06,1.8765149370997e-05,-7.47678319834778e-06,-9.10045989982303e-08,-4.40076395751155e-16,1.70402655571422e-15,-3.66440206569813e-16,0.000382493165889353,-0.000129553276110975,-6.60275140139161e-10,1.02204639397476e-17,-3.81562742794568e-16,1.8149817913141e-16,-1.22035333458184e-15,6.41987381547011e-09
"81",1.52559653973243e-15,3.60265234957007e-06,3.43663688821198e-07,-3.85175862210204e-06,1.53469410706662e-06,1.86797206749269e-08,-7.20169322807717e-16,2.21490910770164e-17,5.3041306974029e-16,-7.85110377162405e-05,2.6592271586078e-05,1.35530027399099e-10,-6.56194953553508e-16,-7.43796122326038e-16,4.75845551869831e-16,-1.22491276891515e-15,-1.31775095707503e-09
"82",-4.94955108385768e-16,1.40409346316478e-05,1.33939079667626e-06,-1.50117984670442e-05,5.98129864858218e-06,7.28021212717414e-08,-6.5697839004253e-16,1.02521805599659e-15,7.78974666016699e-16,-0.000305987989157745,0.000103640404539262,5.28212636307501e-10,3.43384319801926e-16,-4.43041682859631e-16,-2.49805673628431e-16,1.24938557222364e-15,-5.13578887344218e-09
"83",7.67443908501494e-16,-3.00917653720773e-05,-2.87050931099307e-06,3.21724677966804e-05,-1.28187930689906e-05,-1.56025536938895e-07,-5.05811262112906e-16,-3.26471647749781e-16,-5.50815912521677e-16,0.000655776770998861,-0.000222116462873786,-1.13202811243357e-09,2.96914228150384e-16,6.41652609933148e-16,1.72172661022066e-15,2.4568728640728e-16,1.10067408409888e-08
"84",3.67562775097807e-16,-1.44213011682389e-05,-1.3756746681499e-06,1.54184655390667e-05,-6.14333101022594e-06,-7.47743195543493e-08,4.21385765735025e-16,2.47908207853532e-16,5.52755525398786e-16,0.000314277151768848,-0.00010644800548021,-5.42519835061162e-10,1.31292369191607e-15,7.15181705277491e-17,2.03057026877072e-16,4.12559706146771e-16,5.27491577970069e-09
"85",3.95132337479004e-16,1.26711413831846e-05,1.20872367985745e-06,-1.35472905334975e-05,5.39778033494641e-06,6.56997549686682e-08,-1.41462183325394e-15,-1.60245389439477e-15,-7.16967503863461e-16,-0.000276136679964658,9.35295444062619e-05,4.76680490255882e-10,9.37985853668715e-16,9.13702867831471e-17,-7.58600981315657e-16,-1.5696994537836e-15,-4.63475617915772e-09
"86",-2.11080765532725e-15,-1.58486866700708e-05,-1.51183561571794e-06,1.69445479573399e-05,-6.75138305559892e-06,-8.21753008487844e-08,2.74939445322956e-16,1.08043890253047e-15,-1.77611623243708e-15,0.000345383543983333,-0.000116983971553941,-5.96214879145117e-10,-1.62938113269847e-15,7.3700885763271e-16,5.6592104985608e-16,3.34723868378746e-16,5.79701501069751e-09
"87",-4.47384280426666e-16,-2.67724824598149e-06,-2.5538767557986e-07,2.86236722446654e-06,-1.14048115227559e-06,-1.38815074686325e-08,1.91673503603187e-16,9.74952206283078e-16,-2.38278210189243e-16,5.8344108006682e-05,-1.97615827115308e-05,-1.0071505099715e-10,-5.11388670891904e-16,-8.83678032544905e-18,-4.77933357056465e-16,1.69475069419885e-15,9.79262745412777e-10
"88",-1.13231038983643e-15,-3.05828721012433e-05,-2.91735689346933e-06,3.26975322165069e-05,-1.30279996512828e-05,-1.58571921927101e-07,4.49609600306169e-16,1.86518440012033e-15,3.97113203829172e-16,0.000666479246592018,-0.000225741470846017,-1.15050717240406e-09,-1.35189741979031e-17,2.54522729346982e-16,-1.14993177164577e-15,-1.09081331148341e-15,1.11863740347727e-08
"89",2.23434717371591e-15,-2.03537380668286e-05,-1.94158082700654e-06,2.17611022259106e-05,-8.67049018826395e-06,-1.05533951510313e-07,-1.13234971271907e-15,6.8254558259059e-16,2.43693120596979e-15,0.000443560172066289,-0.000150237124654685,-7.65689146132818e-10,-1.60745287045714e-15,1.13837509356728e-15,-8.03624758989512e-16,1.12380182908025e-15,7.4448394015193e-09
"90",1.91586880423219e-16,3.02588540260163e-05,2.88644820966381e-06,-3.23511098346577e-05,1.28899711723183e-05,1.56891891092914e-07,-1.28504946552587e-15,-3.85321947496348e-16,-6.39953018202263e-16,-0.000659418061474788,0.000223349795002896,1.13831242539505e-09,1.84985938881352e-16,-4.65633856874451e-17,-8.89992391674214e-16,1.39084522332522e-15,-1.10678568815909e-08
"91",6.22332786106275e-16,-5.43872006556948e-06,-5.18809595007307e-07,5.81478168405995e-06,-2.31684070915111e-06,-2.81997145131801e-08,-2.3024625724239e-16,1.22419357029449e-15,-2.50756500453453e-16,0.000118523663827135,-4.01448452272945e-05,-2.04603069998472e-10,-3.95383417198077e-15,2.23259689392346e-17,-7.49127340625182e-16,-6.79930650280933e-16,1.98933426442685e-09
"92",4.55033754999084e-17,-2.00800786066121e-05,-1.91547594322398e-06,2.14685205201811e-05,-8.55391397957983e-06,-1.04115029906882e-07,3.06038829970813e-16,3.61410604899521e-16,1.59579613421566e-16,0.000437596430422033,-0.000148217161068473,-7.55396415901886e-10,3.33007005847139e-16,4.36235765585266e-16,1.24890755556974e-16,1.17374859875153e-15,7.34474160904699e-09
"93",3.81219464665327e-17,-2.11100389518433e-05,-2.01372577056954e-06,2.25696977169855e-05,-8.99266684964715e-06,-1.09455365729649e-07,1.02543804931505e-15,-9.63391220798586e-16,-1.17696654084394e-15,0.000460041908694324,-0.000155819611263514,-7.94144043698241e-10,-1.61947998083375e-16,1.78970306277967e-16,-2.12390808799118e-17,5.54948363893876e-16,7.7214731049342e-09
"94",8.46498050758869e-16,-1.19705763436571e-05,-1.14189548126853e-06,1.2798284752337e-05,-5.09934658540422e-06,-6.20673344734379e-08,2.88028841663874e-16,6.65823936674805e-16,2.34519242896922e-16,0.000260869570326078,-8.8358460981047e-05,-4.50323229719812e-10,-8.70588672795137e-16,-9.84050047333643e-17,3.37187525025605e-16,-1.11273530560358e-15,4.37850856003899e-09
"95",3.74214206747664e-17,-6.67782926309639e-06,-6.37010518449352e-07,7.13956939193858e-06,-2.84468891760812e-06,-3.46244858064889e-08,-1.11056180241391e-15,9.29526791631863e-16,-1.42123869347478e-15,0.000145527032341557,-4.92910867025219e-05,-2.51215610292924e-10,2.14319227044158e-15,2.09342888690224e-16,-5.5747093616851e-16,-1.28587500075341e-15,2.44256667163148e-09
"96",8.49721786676107e-16,6.57866219345113e-06,6.2755078732505e-07,-7.0335453910493e-06,2.80244473004801e-06,3.41103052665967e-08,3.92721409030394e-16,-1.31224315890113e-15,1.22270485317917e-15,-0.000143365927470222,4.8559104431133e-05,2.4748474831163e-10,8.01612879672323e-16,9.37041980204489e-16,2.0337462933972e-16,4.25269416879112e-16,-2.40629452658489e-09
"97",2.40017910042872e-15,-2.39358908112274e-05,-2.28328902121637e-06,2.55909437930082e-05,-1.01964516667642e-05,-1.2410738207515e-07,-2.77875635632825e-16,-1.61333795147665e-15,1.54543453177232e-15,0.000521624470757092,-0.000176678082415833,-9.00448328066736e-10,1.18292967892551e-15,2.70548857793729e-16,7.98913944276908e-17,9.17115248515575e-16,8.75509157546814e-09
"98",2.30344057477841e-16,-3.15641300661264e-05,-3.01096091272045e-06,3.3746639504731e-05,-1.34460057948748e-05,-1.6365973527606e-07,-1.243269146059e-15,2.48821204048232e-16,4.21928996870317e-17,0.000687863375211909,-0.000232984434032291,-1.18741832922169e-09,-1.63478684659854e-16,-6.04984198894803e-16,-1.54142119844538e-16,-7.51339440090351e-16,1.15452925866637e-08
"99",-1.09337622258183e-16,-3.56968412699312e-05,-3.40518790045753e-06,3.81651080290528e-05,-1.52064997054966e-05,-1.85087806703171e-07,-2.91996130130817e-16,-3.10218729096803e-16,-1.70432358934998e-15,0.000777925755226226,-0.000263489231047194,-1.34288855558967e-09,-2.02932811060586e-15,-1.22629133800733e-17,5.71133284074017e-17,-4.37187313736268e-17,1.30569251536157e-08
"100",-1.84435339399554e-16,-2.31511059075592e-05,-2.20842693248405e-06,2.47518947460405e-05,-9.86214109639574e-06,-1.20038279005201e-07,1.36431839721699e-17,6.65967969982417e-16,9.10178167703579e-17,0.000504521994277503,-0.000170885346609966,-8.7092657156634e-10,-1.11588654646443e-15,-1.19096723365241e-16,1.20715565891438e-15,-5.74883835720693e-16,8.46804011397154e-09
"101",4.07686541113117e-17,7.34358059061274e-06,7.00517776364612e-07,-7.85135425540072e-06,3.1282923698767e-06,3.8076400993985e-08,-9.4385675823439e-17,-6.95273941355484e-16,-4.4614007211295e-16,-0.000160035461805644,5.42051995173965e-05,2.76261422657822e-10,-1.19186171678833e-15,-7.656988814133e-16,-6.42029293971059e-16,1.04865301783855e-15,-2.68608077946897e-09
"102",1.17251213626386e-15,-1.86312479157505e-05,-1.77726929502125e-06,1.99195100798285e-05,-7.93672649641881e-06,-9.6602854706854e-08,1.04758802017136e-16,-2.73809617211134e-17,-2.64523155540328e-16,0.000406022692518358,-0.000137522901540004,-7.00893513214905e-10,1.20178983027375e-17,4.76226562941543e-17,4.62677261338395e-16,-4.25469922488323e-16,6.81479920237662e-09
"103",1.60632784770255e-15,3.01733706904969e-05,2.87829379571233e-06,-3.2259715733962e-05,1.28535561194969e-05,1.56448659810685e-07,4.82920676821451e-16,4.24609761927601e-16,-4.00795879277708e-16,-0.000657555160235153,0.000222718816516508,1.1350998906772e-09,1.44112385776174e-15,-7.71545583982458e-17,-6.86220959662004e-16,-2.59433786292842e-16,-1.10365920454122e-08
"104",2.55946215001588e-15,-4.16617951746469e-05,-3.97419591972123e-06,4.45425101206468e-05,-1.77475108042076e-05,-2.16016040337613e-07,3.13951824037869e-17,-2.35758780305537e-15,-9.09794684582637e-18,0.000907917404510306,-0.000307518368123578,-1.5672812355374e-09,-1.57976708132274e-16,-8.03225670552112e-17,2.43740553165592e-16,-1.25729667049486e-15,1.52387420310647e-08
"105",-2.51256953054416e-18,1.6959164753751e-05,1.61776618122315e-06,-1.81318103159467e-05,7.22443568377083e-06,8.79331202584646e-08,-8.44490724429e-16,3.46748628132927e-16,1.18639144754319e-16,-0.000369583710408891,0.000125180747660367,6.37989876375713e-10,9.48631410932992e-16,2.57514860712468e-17,5.88707858693906e-16,3.03062050669759e-16,-6.20319706511165e-09
"106",1.42286117909967e-15,-4.05188445355884e-05,-3.86516773457386e-06,4.33205298829587e-05,-1.72606251895953e-05,-2.10089851003901e-07,6.21357430449566e-16,8.43508842618342e-16,-7.13657293024178e-17,0.000883009577770724,-0.000299081902215354,-1.52429055065007e-09,1.9722159259478e-15,-4.52972939016084e-16,-1.03543700579215e-15,-1.02064520313045e-15,1.482068212858e-08
"107",-5.45227175147749e-16,-5.23580963737975e-06,-4.99453590570018e-07,5.597840968314e-06,-2.23040288656522e-06,-2.71476266396738e-08,1.85730976851342e-16,-7.04342689295309e-16,-5.48007433578656e-17,0.000114101725045419,-3.86471017217204e-05,-1.96969631103113e-10,1.25171531439291e-15,-4.43995929377186e-17,-1.01922334176764e-15,6.68826857354224e-16,1.91511567287081e-09
"108",4.87653824069152e-16,-2.77599007531007e-05,-2.64806842106799e-06,2.96793658300984e-05,-1.18254419030713e-05,-1.43934840377547e-07,2.6970871838582e-16,5.64418872526079e-16,-3.15508990800063e-16,0.000604959458264747,-0.000204904261624879,-1.0443078147661e-09,-3.45404326683121e-16,-3.91836483166389e-17,-1.07857777966482e-15,-2.45423600927048e-16,1.01538100218535e-08
"109",-2.42822574734837e-15,-1.1021795319418e-05,-1.05138949544549e-06,1.1783900035314e-05,-4.69517529758666e-06,-5.71479116013113e-08,-2.32391595606546e-16,8.98936392647453e-16,-1.61751052806585e-15,0.000240193197563796,-8.13552199595548e-05,-4.14632490853532e-10,-2.8747345845144e-15,6.89322826907416e-17,4.23008386061461e-16,7.01282123828212e-16,4.03146948290986e-09
"110",-5.59391718836744e-16,-2.22862886504016e-05,-2.12593041270551e-06,2.38272794952008e-05,-9.49373753470224e-06,-1.15554209398449e-07,-9.99402112028012e-16,5.6853510293977e-16,3.75595809084733e-16,0.000485675407522146,-0.000164501867700261,-8.38391844803258e-10,-2.97486760874664e-15,-2.17747270544759e-16,-3.90300955645947e-16,-7.18159422690185e-17,8.15171277621912e-09
"111",1.72853061762522e-15,4.96394591006694e-05,4.73520007444924e-06,-5.30717915538792e-05,2.11459163752836e-05,2.57380156232122e-07,2.89823732838544e-16,1.09763392287476e-16,1.43567220396243e-15,-0.00108177116900372,0.000366403929392857,1.8674001803073e-09,5.69515689967052e-17,-4.37253455590246e-16,6.34536330665601e-16,7.45429506044319e-16,-1.81567535647177e-08
"112",7.23513496012035e-16,1.44621693222725e-05,1.37957315940897e-06,-1.54621595346362e-05,6.16074043979988e-06,7.49862203124993e-08,-1.16089217630972e-16,7.95711818531212e-16,-3.9706025297121e-16,-0.000315167773762795,0.000106749665764172,5.4405460408892e-10,1.52242833564095e-15,-1.2676226379671e-16,-7.40440041497461e-16,1.6258992351318e-15,-5.28986606308227e-09
"113",7.57453812631416e-16,1.71553507678854e-05,1.6364807304221e-06,-1.83415616618892e-05,7.30800897408298e-06,8.89503435121451e-08,1.84852585218399e-15,-6.34114486310003e-16,-2.94112673212494e-16,-0.00037385910705436,0.000126628856257691,6.45371841225943e-10,-1.39713792899129e-15,-2.63877044666168e-16,-1.05665777057485e-17,5.97045754170418e-16,-6.27495761964511e-09
"114",7.76916931440005e-16,-2.29085664042772e-05,-2.18529063941383e-06,2.44925847922547e-05,-9.75882167607707e-06,-1.1878071492341e-07,1.31647177486198e-16,-4.08953918612868e-16,-3.83632818682778e-16,0.000499236436299382,-0.000169095088866685,-8.61806014716488e-10,1.20899498312692e-15,-1.66823321337094e-16,2.2964583207494e-16,1.01134195583697e-15,8.37932731538439e-09
"115",-4.07367247857285e-16,-3.36090721327878e-06,-3.20603171439591e-07,3.59329795636037e-06,-1.4317130812594e-06,-1.74262746161468e-08,-3.56139204331296e-16,-1.11865706554186e-15,1.47271474683531e-15,7.3242790992272e-05,-2.4807877294426e-05,-1.26435095126346e-10,4.32343972257999e-16,-1.11365662117987e-15,1.11886841876413e-15,7.83751410834012e-16,1.22932850023655e-09
"116",-1.27996999593115e-15,-2.15359056278787e-05,-2.05434998481033e-06,2.30250110506913e-05,-9.17408182111079e-06,-1.11663480850715e-07,-3.46440323651729e-16,-6.010051938942e-16,-5.38751518847879e-16,0.000469322636201155,-0.000158963062599251,-8.10166720498207e-10,-1.54213105582207e-15,5.20384642851818e-16,-2.33484758593549e-16,-2.84597672805738e-16,7.87724337127169e-09
"117",-2.04242117217051e-16,-6.22080954418301e-05,-5.93414560809305e-06,6.65094893084283e-05,-2.65000305789399e-05,-3.22548425573618e-07,4.80347600555241e-18,7.02209716487093e-16,-5.62257055159957e-16,0.00135567400098735,-0.000459176852895639,-2.34021992396749e-09,7.46515804854214e-16,1.73990961782404e-16,1.45565670467815e-16,1.02304598994965e-15,2.27540134002311e-08
"118",0.0404204019955681,-0.0294302764164961,0.0898189739872566,0.0128822002863446,0.0737600483263764,0.04166473361851,0.0179763907146664,0.0146233028192785,0.0134110260907228,0.333881134907684,0.126772384845458,0.0383609090197477,0.0402319110246586,0.470543361787154,-0.0186815040465666,-0.0158491494272962,-0.00930354589952221
"119",-1.24585320408965e-15,1.88252585747586e-05,1.7957763309796e-06,-2.01269356524318e-05,8.01937311093036e-06,9.76087995012739e-08,9.42441266823169e-17,-1.02552791921321e-15,1.82322586600533e-15,-0.00041025068248116,0.000138954953141266,7.08192411888942e-10,1.87509772329929e-15,-8.9371974129841e-16,1.81333132462582e-16,-1.92777335804181e-17,-6.88576315050369e-09
"120",1.12224723544406e-15,2.80106769159499e-05,2.67199042450481e-06,-2.99474819731102e-05,1.19322700612503e-05,1.45235112606055e-07,-9.75954186648223e-17,8.10313845465576e-17,8.25259334437572e-17,-0.000610424514340154,0.000206755316707194,1.053740741118e-09,-7.55265911366219e-16,-6.64556332242457e-16,-7.33835631268584e-16,-5.2633301464947e-16,-1.02455378528685e-08
"121",-2.46052391806702e-15,-1.6250303916039e-05,-1.55014663186024e-06,1.73739351263289e-05,-6.92246801205071e-06,-8.42576834189365e-08,5.02891623117105e-16,1.44814978108506e-15,6.52551876863779e-16,0.0003541358141417,-0.000119948430462346,-6.11321839299379e-10,6.28099738920141e-16,7.27398826668935e-16,3.85578063201275e-17,-1.25522914791989e-15,5.94391442444022e-09
"122",1.34604724885745e-15,2.30500287073978e-06,2.19878498545356e-07,-2.4643828522559e-06,9.81908319246387e-07,1.19514187210799e-08,-4.10668350657306e-16,-6.17182357970692e-17,2.79114306783931e-17,-5.02319262710936e-05,1.70139265065508e-05,8.67111549934896e-11,-1.77994139687319e-15,-3.06542077477081e-17,-7.59709914988574e-16,5.73362537875837e-16,-8.43106342835472e-10
"123",-1.89476072862874e-15,3.1662767062483e-05,3.02037007601434e-06,-3.38520967784309e-05,1.34880241768138e-05,1.64171167063053e-07,-4.46177221785433e-16,-1.03668249114e-15,-1.34984045536833e-15,-0.000690012928319569,0.00023371250363328,1.19113120855876e-09,-1.64045338971997e-15,7.41253309577372e-17,5.41395245048612e-16,1.14728933160442e-15,-1.15813705592211e-08
"124",1.21509788251475e-15,-2.23400655454406e-05,-2.13106028823407e-06,2.38847748028801e-05,-9.51664595806942e-06,-1.15833043004998e-07,8.13787205878861e-16,1.67762044044862e-15,-6.86938695433362e-16,0.000486847343969718,-0.000164898811279855,-8.40416147995644e-10,-8.42795620056485e-16,-4.01675621953444e-17,-4.76030442552705e-16,-1.45191857299362e-15,8.17138435244046e-09
"125",-1.06894962326752e-15,-5.82258467254496e-06,-5.55427154384226e-07,6.22518870707797e-06,-2.48036322039805e-06,-3.01900486174488e-08,8.38391800634718e-17,-8.37075450430797e-16,4.3350625060006e-17,0.000126889058489601,-4.29782665332087e-05,-2.19041171985986e-10,4.58622148988815e-16,5.48235548324148e-17,4.67279421963205e-16,2.61371980824752e-16,2.12974171068816e-09
"126",-9.38812832604599e-16,3.33692777872748e-05,3.18315730248671e-06,-3.56766046027316e-05,1.42149807882397e-05,1.73019409398805e-07,-9.64798017218205e-16,-3.42140117364135e-16,-1.99636916649041e-16,-0.000727202175290322,0.000246308777793372,1.2553266523005e-09,-2.68402980760876e-15,-4.99301430344166e-17,-8.20948049014826e-16,6.23383171146104e-17,-1.22055643866364e-08
"127",1.05360422570943e-15,9.64340797312472e-06,9.19902575086403e-07,-1.03102037610301e-05,4.10799598588314e-06,5.00009839892865e-08,7.46514463403947e-16,1.18532170356878e-16,-4.58566465119993e-16,-0.00021015460094644,7.11809241843102e-05,3.62778311119676e-10,-2.80974964122966e-15,-1.73071971961134e-16,4.32507228051273e-16,-2.09745863718292e-16,-3.52729296035977e-09
"128",-3.2422586608091e-16,-1.18072118475836e-05,-1.12631183949936e-06,1.26236243780534e-05,-5.02975493313424e-06,-6.12202888751844e-08,-1.90772561829447e-15,2.4000951398692e-16,-2.58616277027676e-16,0.000257309438761821,-8.71526179784131e-05,-4.44181757228789e-10,6.58287203930555e-16,3.37606755725419e-16,-3.87242753624961e-16,1.11086618794016e-15,4.31875413623286e-09
"129",8.1851142447797e-16,-1.74409080854156e-05,-1.66372057207822e-06,1.86468639147807e-05,-7.42965355908614e-06,-9.04309540215882e-08,5.70169398945004e-16,-2.58148083734581e-17,5.32159318604279e-16,0.000380082133691401,-0.000128736641600557,-6.56112134798882e-10,3.20855530215253e-15,-4.37086775547204e-16,-5.37080368371256e-16,1.02742078465214e-15,6.37940606840479e-09
"130",-1.29371882741484e-15,-3.57653864852436e-05,-3.41172655286166e-06,3.82383928193496e-05,-1.5235699289367e-05,-1.85443211907706e-07,-1.58789097548392e-15,-1.376712425002e-15,-1.607536397771e-16,0.000779419531327034,-0.000263995184108193,-1.34546657825594e-09,-8.68548795745326e-16,-1.04775458163485e-16,-2.86438981127908e-16,-1.56660636559466e-15,1.30819973916811e-08
"131",3.09050365155478e-15,-3.59802824903995e-06,-3.43222587550411e-07,3.84681478647974e-06,-1.53272428521994e-06,-1.86557445039494e-08,9.60427486436048e-16,1.02212934359148e-15,-3.9072681138478e-16,7.84102666559128e-05,-2.65581396786903e-05,-1.353551895327e-10,-1.32317918494512e-16,-2.6340643228461e-16,8.64091529597416e-16,3.34570015254444e-16,1.31606024398508e-09
"132",5.34378339074062e-16,1.0902418192566e-05,1.04000189162254e-06,-1.16562685440641e-05,4.64432182528343e-06,5.65289403756806e-08,-1.33905252817509e-15,2.60231755056315e-16,-6.20482997906921e-16,-0.000237591663645925,8.04740610994384e-05,4.10141448907263e-10,1.20734837457454e-15,-1.0847904528132e-16,-9.95321310777684e-16,-8.51098351471494e-16,-3.98780536086502e-09
"133",0.148688995700164,0.70583447840891,0.181158437765665,-0.646248794130957,-0.84194098619027,0.0169467879480404,0.213672598261198,0.34306244641454,0.142869060897855,-0.254237044651958,-0.254203754169561,-0.0240076278364686,-0.11923460945358,-0.135433913721652,0.00644732390681849,-0.0716539148497531,-0.196660922995318
"134",9.94752963778992e-16,-3.16606255733112e-05,-3.02016579657109e-06,3.38498072158182e-05,-1.34871119236987e-05,-1.64160064414766e-07,1.32762842652776e-15,-2.00942152874619e-15,-1.37036680049574e-15,0.000689966259889616,-0.000233696696690698,-1.19105089864906e-09,-7.11758542253124e-16,-3.16674474442962e-16,6.76187746637102e-16,-8.72898941221746e-16,1.15805880517212e-08
"135",-9.01127192788171e-16,2.30202393179963e-05,2.19594332666567e-06,-2.4611979355408e-05,9.80639322569351e-06,1.19359736541063e-07,-1.63177753145177e-16,-6.66330003695242e-16,2.73379581829337e-16,-0.000501670075532431,0.0001699193805482,8.66005193649232e-10,1.45859962227849e-15,-2.525905407104e-16,-6.77430036295485e-16,-3.95259562991117e-16,-8.42017091531806e-09
"136",1.36497087353353e-15,-6.68663335654123e-06,-6.37850359090385e-07,7.14898223984587e-06,-2.84843937116553e-06,-3.46701353522981e-08,8.37676625672175e-16,1.22390860471655e-15,1.46061398909173e-17,0.000145718896026578,-4.9356072357265e-05,-2.5154685099798e-10,5.91248831095758e-16,-7.82218167546028e-16,-8.7494693691224e-17,1.03808231477655e-15,2.44578677980255e-09
"137",-1.47479004587307e-15,-2.56856859780356e-05,-2.45020522912866e-06,2.74617289696078e-05,-1.09418470205252e-05,-1.33180054621424e-07,-1.52020685275696e-15,1.24018049016647e-15,-1.30193262899987e-15,0.000559756996754093,-0.000189593852187022,-9.66278569991143e-10,-5.50239585440734e-16,4.5455140268629e-16,-6.47061743238197e-16,-1.59239806190794e-15,9.3951185512028e-09
"138",-5.91633687982547e-16,-2.70430435076906e-05,-2.57968607938986e-06,2.89129413188038e-05,-1.15200678417391e-05,-1.40217941545457e-07,4.7081995053241e-16,-8.27131742854363e-16,1.39073957185165e-16,0.000589337299797242,-0.000199612920522869,-1.01733925814912e-09,-1.57457508278299e-15,4.76787478424765e-16,3.473898651963e-16,-1.33403195209756e-16,9.89160208081112e-09
"139",6.25928408564588e-16,-1.06114823292666e-06,-1.01224897327832e-07,1.13452158389144e-06,-4.5203860272425e-07,-5.50204538543155e-09,3.50466611667389e-16,-1.85139983644716e-15,1.77218037010232e-16,2.31251424287274e-05,-7.8326574942002e-06,-3.99190431820636e-11,1.63678274292354e-18,5.2822449439228e-16,-1.89322516513557e-16,9.0629829613809e-18,3.88139595313517e-10
"140",-5.99902436013407e-16,-1.48200173716974e-05,-1.41370894512072e-06,1.58447510797788e-05,-6.31318015582801e-06,-7.68416588261797e-08,2.47708140907207e-16,-2.06942440318114e-15,-3.16377086940018e-16,0.000322966200908311,-0.000109391050956859,-5.57517203314862e-10,-4.09124670662982e-16,6.21989450051434e-16,3.21932070725467e-16,-4.70710392439509e-16,5.42075552893061e-09
"141",3.03621888741165e-16,1.56495032192447e-05,1.49283514172802e-06,-1.67315919176343e-05,6.66653288037428e-06,8.11425356585683e-08,4.37069812596082e-16,-5.26980455758875e-16,2.28738774319529e-16,-0.00034104282552388,0.000115513737973579,5.88719491710616e-10,5.5725096297672e-16,5.34881156456266e-17,4.20872029841474e-16,-1.64782430284525e-15,-5.72415780394885e-09
